2,77,4,0,3,0.086943
1,71,4,0,3,0.037082
1,91,6,0,4,0.03123
1,75,5,0,3,0.007318
1,66,4,0,3,0.002067
0,24,0,0,0,0.002357
0,48,1,0,1,0.002753
0,76,4,0,3,0.002263
1,75,5,0,3,0.001857
1,76,4,0,4,0.001416
1,75,3,0,3,0.001366
1,78,6,0,3,0.001589
60,2,0,0,0,0.255339
68,4,0,0,0,0.170494
73,6,0,0,0,0.06013
74,8,0,0,0,0.028865
73,16,0,0,1,0.021516
73,13,1,0,1,0.012167
67,12,1,0,1,0.007479
74,20,1,0,1,0.00495
75,18,1,0,1,0.003059
70,19,1,0,1,0.002692
72,20,0,0,1,0.002433
66,12,1,0,1,0.023144
73,23,1,0,2,0.00171
69,17,1,0,1,0.001436
76,20,1,0,2,0.0011
0,29,22,0,0,0.005255
56,12,6,0,0,0.001846
65,0,3,3,0,0.038744
69,0,1,1,0,0.024404
77,0,1,1,0,0.011057
85,0,2,2,0,0.001645
88,0,2,2,0,0.001603
86,0,1,1,0,0.001257
2,1,70,0,0,0.002224
80,3,1,0,0,0.002229
72,2,1,0,0,0.001471
83,0,0,0,0,0.001202
1,0,0,74,0,0.022926
0,1,0,84,0,0.002096
54,0,0,0,6,0.067248
63,0,0,0,5,0.258891
61,0,0,0,5,0.247154
67,0,0,0,6,0.208529
69,0,0,0,5,0.037528
83,0,0,0,5,0.034779
78,0,0,0,6,0.041867
51,36,3,0,0,0.009204
45,80,7,1,1,0.001389
49,1,6,0,0,0.011962
52,2,6,0,0,0.001016
40,25,4,0,94,0.002716
46,25,5,0,95,0.00569
54,15,3,1,96,0.005669
37,15,4,0,94,0.001223
29,14,4,0,94,0.001056
93,0,0,0,0,0.001483
52,69,58,0,2,0.183509
38,58,43,0,2,0.071923
35,71,51,0,2,0.068053
23,80,52,0,2,0.070263
21,80,48,0,3,0.067391
19,84,63,0,3,0.01345
14,59,43,0,2,0.005551
5,32,51,0,1,0.004703
59,5,1,0,0,0.005886
70,9,1,0,0,0.002448
57,8,1,0,0,0.001229
67,25,2,2,2,0.001081
71,32,1,1,1,0.009161
73,23,1,1,0,0.003334
83,10,0,0,0,0.020958
72,10,1,0,0,0.027739
66,6,3,0,0,0.409672
64,7,4,0,1,0.177302
63,6,3,0,1,0.129862
66,7,4,0,1,0.080631
65,9,6,0,1,0.057876
63,11,7,0,1,0.049411
62,19,7,0,1,0.029424
61,19,12,0,2,0.022733
53,17,8,0,2,0.027109
57,13,7,0,1,0.031204
59,25,10,0,3,0.005511
54,21,13,0,2,0.00722
54,31,14,0,3,0.003933
58,33,20,0,4,0.003687
59,32,18,0,3,0.00283
59,44,26,0,6,0.002305
61,47,20,0,4,0.001933
61,45,23,0,3,0.002151
69,67,27,0,6,0.001155
64,64,24,0,5,0.001232
91,0,0,0,0,0.002332
80,0,0,0,0,0.053658
75,0,0,0,0,0.024572
86,0,0,0,0,0.009036
86,0,0,0,0,0.004056
89,0,0,0,0,0.002822
51,1,20,1,6,0.052922
64,2,37,1,11,0.03397
58,2,65,1,26,0.007905
56,4,79,3,41,0.004902
32,1,66,2,24,0.001579
0,73,16,0,0,0.011499
10,53,6,0,0,0.014628
7,58,4,0,0,0.002482
20,68,0,0,0,0.001564
63,40,1,0,2,0.002323
69,52,3,0,2,0.001412
66,30,2,0,3,0.002484
76,13,1,0,0,0.026658
70,12,1,0,0,0.024439
65,0,0,2,0,0.272666
63,0,0,2,0,0.186642
59,0,0,2,0,0.142842
58,0,0,2,0,0.095309
56,0,0,2,0,0.07009
59,0,0,2,0,0.061665
59,0,0,2,0,0.058009
62,0,0,3,0,0.012403
61,0,0,4,0,0.012677
61,0,0,5,0,0.005504
61,1,0,6,0,0.004048
68,1,0,6,0,0.002433
70,0,0,6,0,0.001752
68,0,0,7,0,0.001255
70,0,0,6,0,0.001484
74,0,0,4,0,0.001059
75,2,0,1,0,0.001876
83,2,0,1,0,0.001023
57,20,0,0,0,0.005724
57,29,0,0,0,0.002939
63,1,1,0,0,0.088509
76,1,1,0,0,0.044052
79,1,1,0,0,0.019151
86,1,1,0,0,0.012711
89,1,1,0,0,0.002161
90,1,1,0,0,0.001171
1,0,95,95,0,0.00111
84,1,0,0,1,0.002023
54,21,1,1,0,0.013667
73,23,3,2,0,0.006407
51,17,2,1,0,0.002965
53,20,2,3,0,0.002042
62,19,2,2,1,0.001709
66,21,3,3,0,0.001823
71,26,3,3,0,0.001825
64,23,3,2,0,0.001301
72,0,1,0,0,0.019395
65,0,2,0,0,0.019046
59,12,13,12,0,0.037471
59,16,5,16,0,0.019891
71,25,8,25,1,0.009691
58,23,8,23,1,0.011135
53,19,9,19,1,0.013686
65,28,9,28,1,0.004322
67,30,7,30,1,0.006458
20,15,20,15,0,0.006123
58,25,19,25,1,0.001687
80,34,13,34,2,0.00102
77,0,0,0,0,0.047684
76,0,0,0,0,0.048525
72,0,0,0,0,0.060889
60,7,8,1,0,0.263603
66,10,12,1,1,0.123067
56,18,12,4,1,0.062039
65,11,10,1,1,0.019236
67,11,10,1,1,0.010032
67,13,18,2,2,0.001915
53,3,9,0,0,0.076242
48,2,10,0,0,0.050563
49,4,16,0,0,0.014881
55,7,35,0,0,0.008292
33,8,61,0,0,0.00196
49,10,6,0,2,0.070995
51,16,13,0,5,0.037533
51,26,13,0,7,0.015698
53,51,27,0,24,0.003064
45,78,31,0,26,0.001635
60,1,2,0,1,0.001293
53,0,0,1,0,0.010094
55,0,1,0,0,0.00286
49,0,0,0,0,0.017544
47,1,0,0,0,0.007842
55,0,0,0,0,0.007406
56,5,0,0,0,0.140187
44,3,0,0,0,0.071789
48,4,0,0,0,0.018361
49,7,0,0,0,0.011183
73,14,1,0,0,0.001698
56,22,2,1,0,0.001737
68,0,1,3,0,0.29472
67,1,1,3,0,0.158674
70,1,1,2,0,0.131314
67,0,1,2,0,0.054299
71,0,1,1,0,0.046046
74,0,1,1,0,0.034898
76,0,1,1,0,0.033729
80,0,2,1,0,0.017568
76,0,1,1,0,0.015615
76,0,1,1,0,0.017847
81,1,1,1,0,0.0041
80,1,1,1,0,0.00313
81,0,1,2,0,0.002119
82,0,1,2,0,0.00133
12,65,1,2,1,0.108956
10,65,1,1,2,0.060506
8,65,0,1,2,0.015815
7,78,1,1,4,0.009145
5,70,0,1,3,0.004848
68,16,2,0,0,0.007971
68,8,1,0,0,0.021235
51,5,1,0,0,0.045114
53,6,1,0,0,0.036109
58,9,1,0,0,0.011602
68,8,1,0,0,0.011731
59,10,1,0,0,0.006394
78,20,1,0,0,0.002956
76,30,1,0,0,0.001056
67,2,10,0,0,0.165846
64,2,7,0,0,0.129343
63,2,5,0,0,0.090244
64,4,6,0,0,0.054692
59,3,6,0,1,0.040834
62,3,8,0,1,0.034913
59,3,8,0,1,0.029303
66,5,15,0,2,0.005602
64,7,14,0,2,0.005493
62,12,23,0,2,0.002056
73,10,25,0,3,0.001264
9,1,65,8,1,0.099083
8,1,68,6,1,0.042648
7,1,72,14,1,0.049856
6,1,63,8,1,0.038481
5,1,65,5,1,0.010525
4,2,84,12,1,0.008276
4,3,80,9,2,0.004877
3,1,76,11,1,0.001814
4,2,78,8,2,0.001321
2,2,72,10,2,0.001368
85,3,0,0,0,0.025962
84,2,0,0,0,0.016026
85,23,0,0,3,0.001016
78,14,0,0,2,0.001748
72,10,0,0,1,0.009048
70,9,0,0,1,0.004422
44,0,64,1,1,0.001753
55,0,59,2,0,0.004599
54,0,60,2,0,0.00227
49,0,83,2,1,0.001402
55,1,6,6,0,0.001014
51,67,31,6,1,0.738153
39,69,27,5,1,0.473639
60,75,31,4,2,0.268466
62,28,11,2,1,0.148397
59,33,12,3,1,0.053671
64,37,12,3,1,0.046202
62,57,25,4,1,0.025095
60,57,22,3,2,0.021641
42,60,25,4,2,0.010157
22,61,20,5,1,0.004486
18,71,25,3,3,0.003427
23,89,36,5,3,0.00216
18,74,24,5,2,0.002072
0,24,1,0,0,0.003667
5,80,8,1,1,0.002226
10,81,20,3,2,0.001881
12,64,23,4,1,0.001627
16,82,35,3,1,0.002467
22,34,0,23,0,0.001647
56,12,0,20,0,0.003172
65,13,0,21,0,0.002698
74,9,0,17,0,0.00118
48,1,0,0,16,0.237768
47,1,0,0,29,0.093985
58,1,0,0,47,0.062661
47,1,0,0,50,0.014744
50,1,0,0,85,0.007856
25,1,0,0,82,0.001004
59,1,1,0,0,0.16427
66,0,1,0,0,0.153061
56,0,1,0,0,0.113577
55,0,1,0,0,0.104905
50,0,1,0,1,0.107906
54,0,2,0,1,0.046199
77,1,2,0,2,0.051728
55,1,5,0,1,0.047301
55,1,17,0,1,0.020397
55,1,3,0,2,0.017394
57,4,3,0,2,0.006312
63,6,3,0,3,0.004241
64,6,5,0,4,0.00279
79,7,4,0,4,0.002277
53,4,2,0,2,0.001074
52,5,3,0,3,0.001844
59,28,1,0,0,0.054688
49,13,1,0,0,0.048977
50,9,1,0,0,0.028705
46,9,1,0,0,0.019641
57,32,3,0,0,0.00569
25,40,2,0,0,0.001706
52,6,10,0,0,0.119475
56,6,13,0,0,0.028169
49,6,12,0,0,0.027574
53,7,18,0,0,0.015284
62,10,37,1,0,0.006924
24,6,51,1,0,0.001433
64,0,0,46,26,0.001115
62,1,41,3,1,0.007771
60,1,31,2,1,0.004664
66,1,26,1,1,0.007324
62,1,28,2,1,0.007229
57,4,34,2,2,0.002753
62,7,51,2,3,0.002085
0,80,28,80,1,0.002096
45,28,8,1,91,0.003337
57,24,8,0,94,0.002407
66,29,8,1,88,0.003533
21,6,2,0,66,0.003462
37,0,0,2,0,0.00958
40,0,0,8,0,0.002255
20,17,13,1,92,0.001
19,11,13,0,87,0.002644
50,11,13,0,92,0.011831
43,11,10,0,93,0.007932
11,8,6,0,92,0.001042
21,3,0,0,0,0.008115
82,0,0,0,0,0.735489
88,0,0,0,0,0.525524
91,0,0,0,0,0.245438
93,0,0,0,0,0.178168
95,0,0,0,0,0.091184
97,0,0,0,0,0.059653
97,0,0,0,0,0.036309
96,0,0,0,0,0.0321
88,0,0,0,0,0.005522
97,0,0,0,0,0.00289
94,0,0,0,0,0.00101
98,0,0,0,0,0.001044
59,1,0,0,1,0.040381
58,1,0,0,1,0.012714
56,1,0,0,1,0.005339
55,1,3,1,0,0.009023
83,21,1,0,0,0.008136
83,10,1,0,0,0.005237
42,3,0,0,0,0.003175
84,13,0,0,0,0.005351
91,10,0,0,0,0.004249
81,9,0,0,0,0.001116
77,8,1,0,0,0.001169
66,13,0,0,0,0.001065
61,5,7,1,0,0.002761
50,88,1,2,0,0.0019
42,89,3,3,0,0.001303
32,61,2,1,0,0.001549
44,0,0,1,0,0.011599
60,0,0,1,0,0.00384
63,0,1,0,1,0.20226
55,0,0,0,1,0.037188
56,0,0,0,1,0.022806
70,0,0,0,1,0.004613
67,0,0,0,2,0.002073
76,0,0,0,2,0.002171
79,0,1,0,2,0.001958
1,58,0,1,0,0.1619
1,69,0,1,1,0.104913
0,58,0,0,1,0.075261
0,70,0,0,0,0.026021
0,64,1,0,1,0.016993
0,65,0,0,1,0.005167
0,67,0,0,1,0.002524
0,76,0,0,1,0.001415
1,82,1,0,1,0.001266
0,74,1,0,2,0.001088
0,48,0,0,1,0.001306
48,4,2,0,0,0.004084
56,9,1,0,0,0.002214
21,75,3,6,2,0.004614
52,3,2,1,0,0.007258
54,5,3,1,0,0.002888
63,0,3,1,9,0.001
64,1,3,1,9,0.00132
11,24,60,0,1,0.040643
47,50,87,0,1,0.218999
41,46,80,0,1,0.264196
48,10,3,0,0,0.039667
55,16,4,0,0,0.003642
62,3,2,1,0,0.397939
59,4,3,1,0,0.213823
62,6,3,1,0,0.154939
66,10,4,1,0,0.113381
68,9,3,1,0,0.01551
74,9,3,1,0,0.005832
77,13,5,1,0,0.006283
70,0,0,1,0,0.001355
62,0,0,1,0,0.001968
67,0,0,1,0,0.001207
67,0,0,0,0,0.001204
53,0,0,0,0,0.001013
13,65,1,0,0,0.076806
15,84,2,1,0,0.042723
9,68,1,0,0,0.029588
6,79,1,0,0,0.02096
8,72,1,0,0,0.020059
4,66,1,0,0,0.001389
2,54,0,0,0,0.001115
57,47,1,15,0,0.115328
62,49,0,16,0,0.059389
65,57,2,13,0,0.024474
64,64,2,15,1,0.006561
42,66,2,15,1,0.003179
54,20,1,3,3,0.325004
60,24,1,2,6,0.18447
59,11,1,1,3,0.083619
52,10,0,1,5,0.05492
59,14,1,2,6,0.032305
51,13,1,1,9,0.019874
49,22,16,2,32,0.004765
52,27,10,3,24,0.00289
55,3,0,0,0,0.357106
55,6,0,0,0,0.108317
57,7,1,0,0,0.075031
57,13,1,0,0,0.052543
60,9,1,0,1,0.045658
62,13,1,0,1,0.016859
61,19,1,0,1,0.013869
63,19,2,0,1,0.011066
64,30,2,1,1,0.002743
58,32,2,1,2,0.002138
66,33,2,0,2,0.001511
61,26,3,0,2,0.001975
69,35,3,1,2,0.001092
71,33,3,0,3,0.001026
31,22,13,2,0,0.093689
64,15,13,1,0,0.099058
76,16,14,1,0,0.067678
53,13,13,1,0,0.08922
51,13,13,1,0,0.077428
64,17,19,1,0,0.030674
69,18,18,1,0,0.032783
32,17,21,4,0,0.038134
60,28,27,2,0,0.015679
59,25,20,1,0,0.011242
70,41,38,1,0,0.002291
71,48,46,1,0,0.0011
86,43,65,1,0,0.001494
75,34,31,1,0,0.001016
85,16,6,16,5,0.002249
72,7,3,9,2,0.008414
82,10,2,11,2,0.013677
81,9,2,7,1,0.025161
56,29,1,6,1,0.044522
58,8,1,3,1,0.044975
65,7,2,3,1,0.008398
88,9,3,5,3,0.005703
74,8,3,5,2,0.007652
54,3,2,1,6,0.001288
64,3,2,0,6,0.001455
73,19,2,0,1,0.001833
73,17,1,0,1,0.001211
57,25,15,3,6,0.001128
57,36,17,3,10,0.001136
53,10,0,3,0,0.006662
63,15,0,4,1,0.003557
0,49,14,6,2,0.06565
0,77,38,8,5,0.061108
0,68,30,6,2,0.014678
0,78,25,7,8,0.01869
0,73,18,10,4,0.007354
0,65,17,5,5,0.004809
0,26,8,2,63,0.002155
53,6,1,6,0,0.021859
47,3,0,3,0,0.010283
48,3,2,3,0,0.007956
57,3,1,3,0,0.00159
77,39,5,1,2,0.062908
80,27,4,0,3,0.035198
80,26,5,1,3,0.019723
79,24,4,0,3,0.004006
62,11,2,0,1,0.004621
78,17,2,0,3,0.003236
77,4,8,0,0,0.016986
84,2,10,0,0,0.016123
90,2,5,0,0,0.014368
80,2,5,0,0,0.01815
71,2,3,0,0,0.042552
73,2,5,0,0,0.022907
70,1,4,0,0,0.03051
77,7,12,0,0,0.031824
77,2,7,0,0,0.011594
83,2,7,0,0,0.008538
84,1,6,0,0,0.003081
89,1,8,0,0,0.002169
86,1,12,0,0,0.001301
88,1,7,0,0,0.001344
0,76,0,26,0,0.002137
54,13,2,13,0,0.034076
45,16,2,16,0,0.012931
16,60,20,2,1,0.453853
21,67,37,1,3,0.227247
25,63,34,1,5,0.071015
20,63,30,1,5,0.053939
35,75,42,2,9,0.037512
39,76,37,2,11,0.033232
27,64,25,1,9,0.011874
24,65,29,2,12,0.009347
34,76,29,1,13,0.007861
23,67,25,1,11,0.001907
25,69,23,2,9,0.002591
35,79,31,3,10,0.001641
53,2,5,1,1,0.076914
55,2,10,0,0,0.064319
55,1,6,0,1,0.056597
55,2,14,1,2,0.011251
45,3,21,0,2,0.009358
51,9,50,1,6,0.002252
37,9,68,2,8,0.001015
59,1,1,0,12,0.001508
73,3,0,1,1,0.002003
64,3,0,1,0,0.003844
60,2,0,0,0,0.00575
70,2,0,0,0,0.007169
66,3,0,0,0,0.004125
62,3,0,0,0,0.0042
71,4,0,0,0,0.001969
66,4,0,0,0,0.001737
56,2,0,0,0,0.002441
58,4,0,0,0,0.00228
56,0,0,0,0,0.017162
53,0,0,0,0,0.00899
65,0,0,0,0,0.004416
57,1,0,0,0,0.001155
70,42,0,18,0,0.001116
74,38,0,12,0,0.001296
68,43,0,11,0,0.001567
77,42,0,27,0,0.001347
32,24,0,0,0,0.021186
59,15,0,1,1,0.011635
67,27,0,1,2,0.008071
53,16,0,0,1,0.016109
52,14,0,1,1,0.014681
57,14,0,1,2,0.004145
76,18,0,1,2,0.00413
19,25,0,0,0,0.00408
47,22,0,1,1,0.001504
1,82,48,0,0,0.001259
1,46,14,0,0,0.002126
1,74,37,1,0,0.001253
68,1,1,0,0,0.030012
66,1,1,0,0,0.016406
77,1,1,0,0,0.011663
88,1,2,0,0,0.003059
90,1,2,0,0,0.002967
91,4,1,0,0,0.002666
76,1,1,0,0,0.001183
96,0,0,0,0,0.001361
66,10,24,1,1,0.001567
64,5,16,0,0,0.00235
62,5,17,0,1,0.002431
67,6,23,1,0,0.002145
62,5,23,0,1,0.001518
67,6,34,0,2,0.001266
75,10,38,0,1,0.001392
56,8,35,0,1,0.001299
6,24,12,47,3,0.00311
62,8,1,0,1,0.027654
62,7,1,0,2,0.012603
57,10,1,0,3,0.008407
71,22,3,0,6,0.003219
56,34,6,0,9,0.001232
75,34,4,0,5,0.00184
77,3,0,1,7,0.00151
67,2,0,0,1,0.002278
58,1,0,0,4,0.002506
55,0,1,0,2,0.002621
64,0,8,0,0,0.043512
72,0,9,0,0,0.031739
69,0,9,0,0,0.017609
62,0,7,0,0,0.016698
64,0,9,0,0,0.012928
67,0,11,0,0,0.003838
80,0,10,0,0,0.007884
62,0,7,0,0,0.006223
77,0,8,0,0,0.003178
67,0,5,0,0,0.002836
69,0,7,0,0,0.001311
68,0,6,0,0,0.001084
58,63,60,11,0,0.006478
55,64,69,8,0,0.012377
52,2,1,0,0,0.071105
45,1,1,0,1,0.043423
46,2,2,0,1,0.026984
43,2,2,0,1,0.019685
49,4,3,0,2,0.003162
57,6,4,0,4,0.001332
64,8,5,0,4,0.001247
29,35,22,12,10,0.003107
63,77,42,36,33,0.007714
12,35,17,10,5,0.005325
3,21,3,2,2,0.011861
30,54,20,25,36,0.010893
16,31,15,15,16,0.00303
27,64,22,21,14,0.004052
2,19,3,4,1,0.007876
18,57,12,23,8,0.012418
28,64,22,23,20,0.005531
34,76,30,25,26,0.001032
0,66,6,24,1,0.068842
0,84,10,20,2,0.03068
0,72,8,9,3,0.017052
0,86,9,7,2,0.004002
0,55,5,3,2,0.001471
54,7,5,0,0,0.002224
53,8,7,1,0,0.001207
54,2,0,1,0,0.0124
52,45,3,45,12,0.194547
73,34,2,34,11,0.070773
63,22,2,22,12,0.072267
56,13,2,13,19,0.068051
39,11,2,11,32,0.063453
49,10,2,10,43,0.009641
56,19,5,19,24,0.002741
64,69,13,69,76,0.003256
59,8,4,0,0,0.006842
56,11,5,0,0,0.002688
65,13,11,0,1,0.001398
60,0,0,0,0,0.001372
60,0,0,0,0,0.001449
62,0,0,0,0,0.001792
54,2,1,0,9,0.077188
58,14,1,1,24,0.038093
64,8,3,0,33,0.019559
63,10,3,1,47,0.01128
52,6,1,0,36,0.003182
52,7,1,0,34,0.00304
92,5,0,0,0,0.001211
90,6,0,0,0,0.002394
93,10,0,0,0,0.002351
93,5,0,0,0,0.002894
93,5,0,0,0,0.004603
94,5,0,0,0,0.003431
92,4,0,0,0,0.001085
50,10,46,3,2,0.00638
55,4,1,1,0,0.001421
84,2,1,0,0,0.002067
72,1,1,0,0,0.001532
53,2,5,0,0,0.066572
51,2,7,0,1,0.044683
46,3,5,0,1,0.011597
48,6,6,0,1,0.006611
71,16,18,0,4,0.001058
58,55,1,2,0,0.001576
61,35,1,2,0,0.003078
57,31,1,1,0,0.002832
62,31,1,2,0,0.003063
60,11,0,1,0,0.003754
60,15,0,1,0,0.004021
73,46,0,2,1,0.001656
66,54,1,1,1,0.001007
6,80,63,0,2,0.064219
5,70,56,0,2,0.035769
2,47,42,0,2,0.015764
4,79,53,0,4,0.006745
5,73,41,0,2,0.009301
4,76,50,0,3,0.001424
5,84,58,0,4,0.002655
3,66,31,0,2,0.002077
4,66,45,0,2,0.001583
92,12,1,2,0,0.001035
91,16,1,3,0,0.001364
91,25,1,2,0,0.001845
88,20,1,2,0,0.001014
91,11,1,2,0,0.001102
56,12,0,1,0,0.076134
46,10,0,1,0,0.040679
46,17,0,1,0,0.019477
34,40,0,1,0,0.01151
51,58,0,2,0,0.001946
53,66,0,2,0,0.00203
53,71,0,3,1,0.001323
68,2,3,2,1,0.00198
51,0,1,0,0,0.003253
0,16,57,18,0,0.002704
17,31,0,0,0,0.001145
58,84,0,1,1,0.001078
23,60,0,0,0,0.001205
82,2,2,13,1,0.001169
55,7,4,0,0,0.001299
46,0,0,0,0,0.01687
44,0,0,0,0,0.007445
27,74,11,0,1,0.42566
15,68,7,0,1,0.119891
8,68,6,0,1,0.078087
7,79,5,0,1,0.044969
1,40,1,0,0,0.038743
6,85,6,0,1,0.016252
5,81,6,0,1,0.00634
7,83,6,0,2,0.003371
6,81,5,0,2,0.00154
5,82,7,0,2,0.001653
4,70,10,0,1,0.001602
5,79,9,0,1,0.001004
