A Quiet Place,Emily Blunt,John Krasinski,John Krasinski,Paramount Pictures,05/04/2018-05/10/2018,0.048462
A Quiet Place,Emily Blunt,John Krasinski,John Krasinski,Paramount Pictures,05/11/2018-05/17/2018,0.049295
A Quiet Place,Emily Blunt,John Krasinski,John Krasinski,Paramount Pictures,05/18/2018-05/24/2018,0.019662
A Quiet Place,Emily Blunt,John Krasinski,John Krasinski,Paramount Pictures,05/25/2018-05/31/2018,0.014664
A Quiet Place,Emily Blunt,John Krasinski,John Krasinski,Paramount Pictures,06/01/2018-06/07/2018,0.017203
A Quiet Place,Emily Blunt,John Krasinski,John Krasinski,Paramount Pictures,06/08/2018-06/14/2018,0.009092
A Quiet Place,Emily Blunt,John Krasinski,John Krasinski,Paramount Pictures,06/15/2018-06/21/2018,0.001493
A Quiet Place,Emily Blunt,John Krasinski,John Krasinski,Paramount Pictures,06/29/2018-07/05/2018,0.001069
A Simple Favor,Anna Kendrick,Ian Ho,Paul Feig,Lionsgate,09/14/2018-09/20/2018,0.149540
A Simple Favor,Anna Kendrick,Ian Ho,Paul Feig,Lionsgate,09/21/2018-09/27/2018,0.115309
A Simple Favor,Anna Kendrick,Ian Ho,Paul Feig,Lionsgate,09/28/2018-10/04/2018,0.065971
A Simple Favor,Anna Kendrick,Ian Ho,Paul Feig,Lionsgate,10/05/2018-10/11/2018,0.020225
A Simple Favor,Anna Kendrick,Ian Ho,Paul Feig,Lionsgate,10/12/2018-10/18/2018,0.010268
A Simple Favor,Anna Kendrick,Ian Ho,Paul Feig,Lionsgate,10/19/2018-10/25/2018,0.002483
A Star is Born (2018),Lady Gaga,Bradley Cooper,Bradley Cooper,Warner Bros. Pictures,10/05/2018-10/11/2018,0.263505
A Star is Born (2018),Lady Gaga,Bradley Cooper,Bradley Cooper,Warner Bros. Pictures,10/12/2018-10/18/2018,0.222974
A Star is Born (2018),Lady Gaga,Bradley Cooper,Bradley Cooper,Warner Bros. Pictures,10/19/2018-10/25/2018,0.127987
A Wrinkle in Time,Storm Reid,Oprah Winfrey,Ava DuVernay,Walt Disney Pictures,03/09/2018-03/15/2018,0.227000
A Wrinkle in Time,Storm Reid,Oprah Winfrey,Ava DuVernay,Walt Disney Pictures,03/16/2018-03/22/2018,0.117124
A Wrinkle in Time,Storm Reid,Oprah Winfrey,Ava DuVernay,Walt Disney Pictures,03/23/2018-03/29/2018,0.063537
A Wrinkle in Time,Storm Reid,Oprah Winfrey,Ava DuVernay,Walt Disney Pictures,03/30/2018-04/05/2018,0.041402
A Wrinkle in Time,Storm Reid,Oprah Winfrey,Ava DuVernay,Walt Disney Pictures,04/06/2018-04/12/2018,0.019210
A Wrinkle in Time,Storm Reid,Oprah Winfrey,Ava DuVernay,Walt Disney Pictures,04/13/2018-04/19/2018,0.009668
A Wrinkle in Time,Storm Reid,Oprah Winfrey,Ava DuVernay,Walt Disney Pictures,04/20/2018-04/26/2018,0.006014
A Wrinkle in Time,Storm Reid,Oprah Winfrey,Ava DuVernay,Walt Disney Pictures,04/27/2018-05/03/2018,0.002738
A Wrinkle in Time,Storm Reid,Oprah Winfrey,Ava DuVernay,Walt Disney Pictures,05/04/2018-05/10/2018,0.002545
A Wrinkle in Time,Storm Reid,Oprah Winfrey,Ava DuVernay,Walt Disney Pictures,05/11/2018-05/17/2018,0.008503
A Wrinkle in Time,Storm Reid,Oprah Winfrey,Ava DuVernay,Walt Disney Pictures,05/25/2018-05/31/2018,0.001341
A Wrinkle in Time,Storm Reid,Oprah Winfrey,Ava DuVernay,Walt Disney Pictures,06/01/2018-06/07/2018,0.001426
A Wrinkle in Time,Storm Reid,Oprah Winfrey,Ava DuVernay,Walt Disney Pictures,06/08/2018-06/14/2018,0.001042
A Wrinkle in Time,Storm Reid,Oprah Winfrey,Ava DuVernay,Walt Disney Pictures,06/15/2018-06/21/2018,0.005168
A.X.L.,Steven Adler,Bernard Baur,Angela Turner,Lakeshore Entertainment,08/24/2018-08/30/2018,0.025319
A.X.L.,Steven Adler,Bernard Baur,Angela Turner,Lakeshore Entertainment,08/31/2018-09/06/2018,0.014173
A.X.L.,Steven Adler,Bernard Baur,Angela Turner,Lakeshore Entertainment,09/07/2018-09/13/2018,0.002404
Acrimony,Taraji P. Henson,Lyriq Bent,Tyler Perry,Lionsgate,03/30/2018-04/05/2018,0.114542
Acrimony,Taraji P. Henson,Lyriq Bent,Tyler Perry,Lionsgate,04/06/2018-04/12/2018,0.050738
Acrimony,Taraji P. Henson,Lyriq Bent,Tyler Perry,Lionsgate,04/13/2018-04/19/2018,0.024750
Acrimony,Taraji P. Henson,Lyriq Bent,Tyler Perry,Lionsgate,04/20/2018-04/26/2018,0.016044
Acrimony,Taraji P. Henson,Lyriq Bent,Tyler Perry,Lionsgate,04/27/2018-05/03/2018,0.002182
Acrimony,Taraji P. Henson,Lyriq Bent,Tyler Perry,Lionsgate,05/04/2018-05/10/2018,0.002440
Acrimony,Taraji P. Henson,Lyriq Bent,Tyler Perry,Lionsgate,05/11/2018-05/17/2018,0.001554
Action Point,Johnny Knoxville,Eleanor Worthington-Cox,Tim Kirkby,Paramount Pictures,06/01/2018-06/07/2018,0.022641
Action Point,Johnny Knoxville,Eleanor Worthington-Cox,Tim Kirkby,Paramount Pictures,06/08/2018-06/14/2018,0.008277
Adrift,Shailene Woodley,Sam Claflin,Baltasar Kormákur,STXfilms,06/01/2018-06/07/2018,0.105906
Adrift,Shailene Woodley,Sam Claflin,Baltasar Kormákur,STXfilms,06/08/2018-06/14/2018,0.044477
Adrift,Shailene Woodley,Sam Claflin,Baltasar Kormákur,STXfilms,06/15/2018-06/21/2018,0.008975
Adrift,Shailene Woodley,Sam Claflin,Baltasar Kormákur,STXfilms,06/22/2018-06/28/2018,0.003216
Adrift,Shailene Woodley,Sam Claflin,Baltasar Kormákur,STXfilms,06/29/2018-07/05/2018,0.003001
Adrift,Shailene Woodley,Sam Claflin,Baltasar Kormákur,STXfilms,07/06/2018-07/12/2018,0.001594
Adrift,Shailene Woodley,Sam Claflin,Baltasar Kormákur,STXfilms,07/13/2018-07/19/2018,0.001090
All the Money in the World,Michelle Williams,Christopher Plummer,Ridley Scott,TriStar Pictures,01/05/2018-01/11/2018,0.023832
All the Money in the World,Michelle Williams,Christopher Plummer,Ridley Scott,TriStar Pictures,01/12/2018-01/18/2018,0.008141
All the Money in the World,Michelle Williams,Christopher Plummer,Ridley Scott,TriStar Pictures,01/19/2018-01/25/2018,0.003140
All the Money in the World,Michelle Williams,Christopher Plummer,Ridley Scott,TriStar Pictures,01/26/2018-02/01/2018,0.001752
All the Money in the World,Michelle Williams,Christopher Plummer,Ridley Scott,TriStar Pictures,02/02/2018-02/08/2018,0.001512
Along with the Gods: The Last 49 Days,Jung-woo Ha,Ji-Hoon Ju,Yong-hwa Kim,Well Go USA Entertainment,08/03/2018-08/09/2018,0.002435
Along with the Gods: The Last 49 Days,Jung-woo Ha,Ji-Hoon Ju,Yong-hwa Kim,Well Go USA Entertainment,08/10/2018-08/16/2018,0.001249
Along with the Gods: The Two Worlds,Jung-woo Ha,Tae-Hyun Cha,Yong-hwa Kim,Well Go USA Entertainment,01/05/2018-01/11/2018,0.001980
Along with the Gods: The Two Worlds,Jung-woo Ha,Tae-Hyun Cha,Yong-hwa Kim,Well Go USA Entertainment,01/12/2018-01/18/2018,0.001302
Alpha,Bruce Willis,Matthew Barry,Nick Cassavetes,Universal Studios,08/17/2018-08/23/2018,0.074765
Alpha,Bruce Willis,Matthew Barry,Nick Cassavetes,Universal Studios,08/24/2018-08/30/2018,0.055934
Alpha,Bruce Willis,Matthew Barry,Nick Cassavetes,Universal Studios,08/31/2018-09/06/2018,0.046196
Alpha,Bruce Willis,Matthew Barry,Nick Cassavetes,Universal Studios,09/07/2018-09/13/2018,0.021303
Alpha,Bruce Willis,Matthew Barry,Nick Cassavetes,Universal Studios,09/14/2018-09/20/2018,0.009997
Alpha,Bruce Willis,Matthew Barry,Nick Cassavetes,Universal Studios,09/21/2018-09/27/2018,0.004161
Alpha,Bruce Willis,Matthew Barry,Nick Cassavetes,Universal Studios,09/28/2018-10/04/2018,0.001501
American Animals,Spencer Reinhard,Warren Lipka,Bart Layton,The Orchard,06/01/2018-06/07/2018,0.001190
American Animals,Spencer Reinhard,Warren Lipka,Bart Layton,The Orchard,06/08/2018-06/14/2018,0.001979
American Animals,Spencer Reinhard,Warren Lipka,Bart Layton,The Orchard,06/22/2018-06/28/2018,0.002152
American Animals,Spencer Reinhard,Warren Lipka,Bart Layton,The Orchard,06/29/2018-07/05/2018,0.002054
An Interview with God,Brenton Thwaites,David Strathairn,Perry Lang,Astute Films,08/17/2018-08/23/2018,0.006424
Andhadhun,Ayushmann Khurrana,Tabu,Sriram Raghavan,Viacom18 Motion Pictures,10/05/2018-10/11/2018,0.001740
Andhadhun,Ayushmann Khurrana,Tabu,Sriram Raghavan,Viacom18 Motion Pictures,10/12/2018-10/18/2018,0.002043
Andy Irons: Kissed by God,Bruce Irons,Lyndie Irons,Steve Jones,Teton Gravity Research,05/25/2018-05/31/2018,0.001060
Annihilation,Natalie Portman,Benedict Wong,Alex Garland,Paramount Pictures,02/23/2018-03/01/2018,0.059009
Annihilation,Natalie Portman,Benedict Wong,Alex Garland,Paramount Pictures,03/02/2018-03/08/2018,0.040230
Annihilation,Natalie Portman,Benedict Wong,Alex Garland,Paramount Pictures,03/09/2018-03/15/2018,0.025255
Annihilation,Natalie Portman,Benedict Wong,Alex Garland,Paramount Pictures,03/16/2018-03/22/2018,0.014394
Annihilation,Natalie Portman,Benedict Wong,Alex Garland,Paramount Pictures,03/23/2018-03/29/2018,0.006470
Annihilation,Natalie Portman,Benedict Wong,Alex Garland,Paramount Pictures,03/30/2018-04/05/2018,0.002621
Annihilation,Natalie Portman,Benedict Wong,Alex Garland,Paramount Pictures,04/06/2018-04/12/2018,0.001105
Ant-Man and the Wasp,Paul Rudd,Evangeline Lilly,Peyton Reed,Walt Disney Pictures,07/06/2018-07/12/2018,0.373535
Ant-Man and the Wasp,Paul Rudd,Evangeline Lilly,Peyton Reed,Walt Disney Pictures,07/13/2018-07/19/2018,0.175259
Ant-Man and the Wasp,Paul Rudd,Evangeline Lilly,Peyton Reed,Walt Disney Pictures,07/20/2018-07/26/2018,0.096979
Ant-Man and the Wasp,Paul Rudd,Evangeline Lilly,Peyton Reed,Walt Disney Pictures,07/27/2018-08/02/2018,0.059206
Ant-Man and the Wasp,Paul Rudd,Evangeline Lilly,Peyton Reed,Walt Disney Pictures,08/03/2018-08/09/2018,0.046934
Ant-Man and the Wasp,Paul Rudd,Evangeline Lilly,Peyton Reed,Walt Disney Pictures,08/10/2018-08/16/2018,0.027957
Ant-Man and the Wasp,Paul Rudd,Evangeline Lilly,Peyton Reed,Walt Disney Pictures,08/17/2018-08/23/2018,0.020134
Ant-Man and the Wasp,Paul Rudd,Evangeline Lilly,Peyton Reed,Walt Disney Pictures,08/24/2018-08/30/2018,0.016682
Ant-Man and the Wasp,Paul Rudd,Evangeline Lilly,Peyton Reed,Walt Disney Pictures,08/31/2018-09/06/2018,0.013442
Ant-Man and the Wasp,Paul Rudd,Evangeline Lilly,Peyton Reed,Walt Disney Pictures,09/07/2018-09/13/2018,0.005106
Ant-Man and the Wasp,Paul Rudd,Evangeline Lilly,Peyton Reed,Walt Disney Pictures,09/14/2018-09/20/2018,0.003511
Ant-Man and the Wasp,Paul Rudd,Evangeline Lilly,Peyton Reed,Walt Disney Pictures,09/21/2018-09/27/2018,0.002843
Ant-Man and the Wasp,Paul Rudd,Evangeline Lilly,Peyton Reed,Walt Disney Pictures,09/28/2018-10/04/2018,0.002505
Assassination Nation,Odessa Young,Hari Nef,Sam Levinson,NEON,09/21/2018-09/27/2018,0.012299
Assassination Nation,Odessa Young,Hari Nef,Sam Levinson,NEON,09/28/2018-10/04/2018,0.003288
Avengers: Infinity War,Robert Downey Jr.,Chris Hemsworth,Anthony Russo,Walt Disney Pictures,04/27/2018-05/03/2018,0.815050
Avengers: Infinity War,Robert Downey Jr.,Chris Hemsworth,Anthony Russo,Walt Disney Pictures,05/04/2018-05/10/2018,0.659117
Avengers: Infinity War,Robert Downey Jr.,Chris Hemsworth,Anthony Russo,Walt Disney Pictures,05/11/2018-05/17/2018,0.440888
Avengers: Infinity War,Robert Downey Jr.,Chris Hemsworth,Anthony Russo,Walt Disney Pictures,05/18/2018-05/24/2018,0.137280
Avengers: Infinity War,Robert Downey Jr.,Chris Hemsworth,Anthony Russo,Walt Disney Pictures,05/25/2018-05/31/2018,0.098839
Avengers: Infinity War,Robert Downey Jr.,Chris Hemsworth,Anthony Russo,Walt Disney Pictures,06/01/2018-06/07/2018,0.097712
Avengers: Infinity War,Robert Downey Jr.,Chris Hemsworth,Anthony Russo,Walt Disney Pictures,06/08/2018-06/14/2018,0.061076
Avengers: Infinity War,Robert Downey Jr.,Chris Hemsworth,Anthony Russo,Walt Disney Pictures,06/15/2018-06/21/2018,0.020157
Avengers: Infinity War,Robert Downey Jr.,Chris Hemsworth,Anthony Russo,Walt Disney Pictures,06/22/2018-06/28/2018,0.010047
Avengers: Infinity War,Robert Downey Jr.,Chris Hemsworth,Anthony Russo,Walt Disney Pictures,06/29/2018-07/05/2018,0.009134
Avengers: Infinity War,Robert Downey Jr.,Chris Hemsworth,Anthony Russo,Walt Disney Pictures,07/06/2018-07/12/2018,0.005295
Avengers: Infinity War,Robert Downey Jr.,Chris Hemsworth,Anthony Russo,Walt Disney Pictures,07/13/2018-07/19/2018,0.004056
Avengers: Infinity War,Robert Downey Jr.,Chris Hemsworth,Anthony Russo,Walt Disney Pictures,07/20/2018-07/26/2018,0.002672
Avengers: Infinity War,Robert Downey Jr.,Chris Hemsworth,Anthony Russo,Walt Disney Pictures,07/27/2018-08/02/2018,0.002687
Avengers: Infinity War,Robert Downey Jr.,Chris Hemsworth,Anthony Russo,Walt Disney Pictures,08/03/2018-08/09/2018,0.001839
Avengers: Infinity War,Robert Downey Jr.,Chris Hemsworth,Anthony Russo,Walt Disney Pictures,08/10/2018-08/16/2018,0.001224
Baaghi 2,Tiger Shroff,Disha Patani,Ahmed Khan,Benetone Films,03/30/2018-04/05/2018,0.004504
Baaghi 2,Tiger Shroff,Disha Patani,Ahmed Khan,Benetone Films,04/06/2018-04/12/2018,0.001562
Bad Reputation (2018),Eric Ambel,Billie Joe Armstrong,Kevin Kerslake,Blackheart Films,09/28/2018-10/04/2018,0.001017
Bad Samaritan,David Tennant,Robert Sheehan,Dean Devlin,Electric Entertainment,05/04/2018-05/10/2018,0.011470
Bad Samaritan,David Tennant,Robert Sheehan,Dean Devlin,Electric Entertainment,05/11/2018-05/17/2018,0.004602
Bad Times At The El Royale,Jeff Bridges,Cynthia Erivo,Drew Goddard,20th Century Fox,10/12/2018-10/18/2018,0.054723
Bad Times At The El Royale,Jeff Bridges,Cynthia Erivo,Drew Goddard,20th Century Fox,10/19/2018-10/25/2018,0.023976
Batti Gul Meter Chalu,Shahid Kapoor,Shraddha Kapoor,Shree Narayan Singh,T-Series,09/21/2018-09/27/2018,0.001689
Beast (2017),Jessie Buckley,Johnny Flynn,Michael Pearce,Agile Films,05/25/2018-05/31/2018,0.001123
Beautiful Boy (2018),Steve Carell,Timothée Chalamet,Felix van Groeningen,Amazon Studios,10/12/2018-10/18/2018,0.001542
Beautiful Boy (2018),Steve Carell,Timothée Chalamet,Felix van Groeningen,Amazon Studios,10/19/2018-10/25/2018,0.002603
Beautifully Broken,Benjamin A. Onyango,Scott William Winters,Eric Welch,ArtAffects Entertainment,08/24/2018-08/30/2018,0.005670
Beautifully Broken,Benjamin A. Onyango,Scott William Winters,Eric Welch,ArtAffects Entertainment,08/31/2018-09/06/2018,0.001989
Beirut,Jon Hamm,Jay Potter,Brad Anderson,Bleecker Street,04/06/2018-04/12/2018,0.001736
Beirut,Jon Hamm,Jay Potter,Brad Anderson,Bleecker Street,04/13/2018-04/19/2018,0.012679
Beirut,Jon Hamm,Jay Potter,Brad Anderson,Bleecker Street,04/20/2018-04/26/2018,0.008866
Believer,Ryan Gosling,Peter Meadows,Henry Bean,IDP Distribution,06/08/2018-06/14/2018,0.001276
Bilal: A New Breed of Hero,Adewale Akinnuoye-Agbaje,Ian McShane,Khurram H. Alavi,Barajoun Entertainment,02/02/2018-02/08/2018,0.002973
Black Panther,Chadwick Boseman,Michael B. Jordan,Ryan Coogler,Marvel Studios,02/16/2018-02/22/2018,0.696651
Black Panther,Chadwick Boseman,Michael B. Jordan,Ryan Coogler,Marvel Studios,02/23/2018-03/01/2018,0.564805
Black Panther,Chadwick Boseman,Michael B. Jordan,Ryan Coogler,Marvel Studios,03/02/2018-03/08/2018,0.432134
Black Panther,Chadwick Boseman,Michael B. Jordan,Ryan Coogler,Marvel Studios,03/09/2018-03/15/2018,0.293334
Black Panther,Chadwick Boseman,Michael B. Jordan,Ryan Coogler,Marvel Studios,03/16/2018-03/22/2018,0.196862
Black Panther,Chadwick Boseman,Michael B. Jordan,Ryan Coogler,Marvel Studios,03/23/2018-03/29/2018,0.125829
Black Panther,Chadwick Boseman,Michael B. Jordan,Ryan Coogler,Marvel Studios,03/30/2018-04/05/2018,0.086033
Black Panther,Chadwick Boseman,Michael B. Jordan,Ryan Coogler,Marvel Studios,04/06/2018-04/12/2018,0.053714
Black Panther,Chadwick Boseman,Michael B. Jordan,Ryan Coogler,Marvel Studios,04/13/2018-04/19/2018,0.040845
Black Panther,Chadwick Boseman,Michael B. Jordan,Ryan Coogler,Marvel Studios,04/20/2018-04/26/2018,0.044904
Black Panther,Chadwick Boseman,Michael B. Jordan,Ryan Coogler,Marvel Studios,04/27/2018-05/03/2018,0.015302
Black Panther,Chadwick Boseman,Michael B. Jordan,Ryan Coogler,Marvel Studios,05/04/2018-05/10/2018,0.019076
Black Panther,Chadwick Boseman,Michael B. Jordan,Ryan Coogler,Marvel Studios,05/11/2018-05/17/2018,0.014855
Black Panther,Chadwick Boseman,Michael B. Jordan,Ryan Coogler,Marvel Studios,05/18/2018-05/24/2018,0.004152
Black Panther,Chadwick Boseman,Michael B. Jordan,Ryan Coogler,Marvel Studios,05/25/2018-05/31/2018,0.002703
Black Panther,Chadwick Boseman,Michael B. Jordan,Ryan Coogler,Marvel Studios,06/01/2018-06/07/2018,0.002336
Black Panther,Chadwick Boseman,Michael B. Jordan,Ryan Coogler,Marvel Studios,06/08/2018-06/14/2018,0.001206
BlacKkKlansman,Alec Baldwin,John David Washington,Spike Lee,40 Acres & A Mule Filmworks,08/10/2018-08/16/2018,0.071323
BlacKkKlansman,Alec Baldwin,John David Washington,Spike Lee,40 Acres & A Mule Filmworks,08/17/2018-08/23/2018,0.054860
BlacKkKlansman,Alec Baldwin,John David Washington,Spike Lee,40 Acres & A Mule Filmworks,08/24/2018-08/30/2018,0.050166
BlacKkKlansman,Alec Baldwin,John David Washington,Spike Lee,40 Acres & A Mule Filmworks,08/31/2018-09/06/2018,0.044060
BlacKkKlansman,Alec Baldwin,John David Washington,Spike Lee,40 Acres & A Mule Filmworks,09/07/2018-09/13/2018,0.023584
BlacKkKlansman,Alec Baldwin,John David Washington,Spike Lee,40 Acres & A Mule Filmworks,09/14/2018-09/20/2018,0.012344
BlacKkKlansman,Alec Baldwin,John David Washington,Spike Lee,40 Acres & A Mule Filmworks,09/21/2018-09/27/2018,0.007286
BlacKkKlansman,Alec Baldwin,John David Washington,Spike Lee,40 Acres & A Mule Filmworks,09/28/2018-10/04/2018,0.004562
BlacKkKlansman,Alec Baldwin,John David Washington,Spike Lee,40 Acres & A Mule Filmworks,10/05/2018-10/11/2018,0.001026
Blindspotting,Daveed Diggs,Rafael Casal,Carlos López Estrada,Foley Walkers Studio,07/20/2018-07/26/2018,0.001734
Blindspotting,Daveed Diggs,Rafael Casal,Carlos López Estrada,Foley Walkers Studio,07/27/2018-08/02/2018,0.008311
Blindspotting,Daveed Diggs,Rafael Casal,Carlos López Estrada,Foley Walkers Studio,08/03/2018-08/09/2018,0.004816
Blindspotting,Daveed Diggs,Rafael Casal,Carlos López Estrada,Foley Walkers Studio,08/10/2018-08/16/2018,0.001581
Blockers,Leslie Mann,John Cena,Kay Cannon,Universal Pictures,04/06/2018-04/12/2018,0.124079
Blockers,Leslie Mann,John Cena,Kay Cannon,Universal Pictures,04/13/2018-04/19/2018,0.074838
Blockers,Leslie Mann,John Cena,Kay Cannon,Universal Pictures,04/20/2018-04/26/2018,0.056265
Blockers,Leslie Mann,John Cena,Kay Cannon,Universal Pictures,04/27/2018-05/03/2018,0.010118
Blockers,Leslie Mann,John Cena,Kay Cannon,Universal Pictures,05/04/2018-05/10/2018,0.011337
Blockers,Leslie Mann,John Cena,Kay Cannon,Universal Pictures,05/11/2018-05/17/2018,0.008581
Blockers,Leslie Mann,John Cena,Kay Cannon,Universal Pictures,05/18/2018-05/24/2018,0.002187
Blockers,Leslie Mann,John Cena,Kay Cannon,Universal Pictures,05/25/2018-05/31/2018,0.001100
Blockers,Leslie Mann,John Cena,Kay Cannon,Universal Pictures,06/01/2018-06/07/2018,0.001238
Book Club,Maria Bello,Emily Blunt,Robin Swicord,Sony Pictures Classics,05/18/2018-05/24/2018,0.078507
Book Club,Maria Bello,Emily Blunt,Robin Swicord,Sony Pictures Classics,05/25/2018-05/31/2018,0.066276
Book Club,Maria Bello,Emily Blunt,Robin Swicord,Sony Pictures Classics,06/01/2018-06/07/2018,0.077144
Book Club,Maria Bello,Emily Blunt,Robin Swicord,Sony Pictures Classics,06/08/2018-06/14/2018,0.041486
Book Club,Maria Bello,Emily Blunt,Robin Swicord,Sony Pictures Classics,06/15/2018-06/21/2018,0.008953
Book Club,Maria Bello,Emily Blunt,Robin Swicord,Sony Pictures Classics,06/22/2018-06/28/2018,0.004203
Book Club,Maria Bello,Emily Blunt,Robin Swicord,Sony Pictures Classics,06/29/2018-07/05/2018,0.004125
Book Club,Maria Bello,Emily Blunt,Robin Swicord,Sony Pictures Classics,07/06/2018-07/12/2018,0.002749
Book Club,Maria Bello,Emily Blunt,Robin Swicord,Sony Pictures Classics,07/13/2018-07/19/2018,0.002003
Book Club,Maria Bello,Emily Blunt,Robin Swicord,Sony Pictures Classics,07/20/2018-07/26/2018,0.001178
Boundaries,Vera Farmiga,Christopher Plummer,Shana Feste,Sony Pictures Classics,07/06/2018-07/12/2018,0.001270
Breaking In (2018),Gabrielle Union,Billy Burke,James McTeigue,Will Packer Productions,05/11/2018-05/17/2018,0.122253
Breaking In (2018),Gabrielle Union,Billy Burke,James McTeigue,Will Packer Productions,05/18/2018-05/24/2018,0.032908
Breaking In (2018),Gabrielle Union,Billy Burke,James McTeigue,Will Packer Productions,05/25/2018-05/31/2018,0.025127
Breaking In (2018),Gabrielle Union,Billy Burke,James McTeigue,Will Packer Productions,06/01/2018-06/07/2018,0.026056
Breaking In (2018),Gabrielle Union,Billy Burke,James McTeigue,Will Packer Productions,06/08/2018-06/14/2018,0.011672
Breaking In (2018),Gabrielle Union,Billy Burke,James McTeigue,Will Packer Productions,06/15/2018-06/21/2018,0.001676
Breaking In (2018),Gabrielle Union,Billy Burke,James McTeigue,Will Packer Productions,06/22/2018-06/28/2018,0.001273
Call Me by Your Name,Armie Hammer,Timothée Chalamet,Luca Guadagnino,Sony Pictures Classics,01/05/2018-01/11/2018,0.005406
Call Me by Your Name,Armie Hammer,Timothée Chalamet,Luca Guadagnino,Sony Pictures Classics,01/12/2018-01/18/2018,0.005056
Call Me by Your Name,Armie Hammer,Timothée Chalamet,Luca Guadagnino,Sony Pictures Classics,01/19/2018-01/25/2018,0.012590
Call Me by Your Name,Armie Hammer,Timothée Chalamet,Luca Guadagnino,Sony Pictures Classics,01/26/2018-02/01/2018,0.010416
Call Me by Your Name,Armie Hammer,Timothée Chalamet,Luca Guadagnino,Sony Pictures Classics,02/02/2018-02/08/2018,0.010201
Call Me by Your Name,Armie Hammer,Timothée Chalamet,Luca Guadagnino,Sony Pictures Classics,02/09/2018-02/15/2018,0.005536
Call Me by Your Name,Armie Hammer,Timothée Chalamet,Luca Guadagnino,Sony Pictures Classics,02/16/2018-02/22/2018,0.002079
Call Me by Your Name,Armie Hammer,Timothée Chalamet,Luca Guadagnino,Sony Pictures Classics,02/23/2018-03/01/2018,0.003485
Call Me by Your Name,Armie Hammer,Timothée Chalamet,Luca Guadagnino,Sony Pictures Classics,03/02/2018-03/08/2018,0.005251
Call Me by Your Name,Armie Hammer,Timothée Chalamet,Luca Guadagnino,Sony Pictures Classics,03/09/2018-03/15/2018,0.002296
Call Me by Your Name,Armie Hammer,Timothée Chalamet,Luca Guadagnino,Sony Pictures Classics,03/16/2018-03/22/2018,0.001094
Can You Ever Forgive Me?,Melissa McCarthy,Richard E. Grant,Marielle Heller,Fox Searchlight,10/19/2018-10/25/2018,0.001071
